gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-1.2774445836787656,1,0,-1.5109620830699715,-0.9972650033816037,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,1,0,0,-0.6666391278783103,1,1,-0.3543513709543497,-0.6135682190629649,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.2594354906780068,1,0,0.5712695581381809,-0.09250913303384142,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,1.5729808767233588,1,0,0.012905766082363669,1.059728295510472,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0,1,1,1.4508197855632678,1,1,0.8005975441611056,1.6998626512735273,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.5444780367182193,1,0,-0.1732154979362424,-0.5008018650652138,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.6364125111626608,1,0,-1.3364733980525287,-0.4746176588454699,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,0,1.5729808767233588,1,0,0.8570986421667539,1.819555577093519,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,1,1,1.6137012404433893,1,1,1.6946443302504801,2.69978167716634,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.62591876415828,1,1,1.392197276220246,-0.26807787549630263,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
1,0,1,1,0.26992923768238775,1,0,-1.3148700370503688,-0.5699131692661046,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-0.7888002190384014,1,0,-1.481049737066981,-0.885226601199566,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,0.5956921474426305,1,1,1.2742096892084507,1.151295810268818,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,0,0,0.10704778280226633,1,0,-1.439504812062828,-0.6945473437745736,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-0.9516816739185228,1,1,0.9734244321783826,-0.6476937178177615,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,0.880734693482843,1,1,1.437065795224731,1.53572054640317,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,1.6137012404433893,1,0,0.830509890164096,1.904218579175555,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,1,1.5729808767233588,1,1,0.6875953481498096,1.6540899234673196,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,0,0,0,0.6771328748826912,1,1,0.32200000811326246,0.6362588710787764,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,1,0,0.880734693482843,1,1,-1.5225946620711341,-0.5508761263279085,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,0,0,-0.5444780367182193,1,1,0.749081837155956,-0.2834310410640715,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,0,1.6137012404433893,1,1,0.9185851311729007,1.9881315702959477,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-0.3408762181180675,1,1,0.8338334841644282,-0.05059675576550671,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1
1,0,0,0,-1.1960038562387048,0,0,-0.7781096059967111,-0.9584629656894982,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,0,-1.2774445836787656,1,1,-1.477726143066649,-0.9968238204629898,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,-0.8702409464784621,1,0,-0.6501512369839195,-0.7887178377527426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,1.0436161483629645,1,1,-1.33148800705203,-0.3356229803361136,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-1.2367242199587352,1,0,-1.4876969250676457,-0.9913531522721757,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,1.6137012404433893,0,1,0.02620014208369237,1.115184988380258,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,0,1.125056875803025,1,1,1.0299255301840309,1.5278895495977707,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,0,1.6137012404433893,1,0,0.45660556512671835,1.4658371720947048,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0,0,0,-1.1552834925186746,1,1,0.36188313611724954,-0.8723881782678972,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-1.2774445836787656,1,1,0.32200000811326246,-0.9729337654200391,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-0.9109613101984924,1,1,0.8222009051632655,-0.6249948566550688,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,0.18848851024232702,1,1,1.2077378092018058,0.6460310727260777,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,-1.1552834925186746,0,1,-0.5388108379727895,-0.9171020670694311,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2367242199587352,1,1,0.28211688010927544,-0.9479628122264837,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,0,-1.2774445836787656,1,1,-1.4594463760648215,-0.9965811698577521,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,0,-0.13727439951791576,1,1,0.3386179781149237,-0.057655682463331505,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.025607055362205634,1,1,0.8039211381614382,0.3299676298309725,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0
0,1,0,0,1.0843365120829946,1,1,1.15456030519649,1.5927875569258976,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,1,0,-1.1145631287986442,1,1,0.8105683261621028,-0.823460992593599,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,0,0,-0.748079855318371,1,1,0.47156173812821356,-0.5196624348359644,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,1,-0.9924020376385531,1,1,0.5214156481331973,-0.7483716598454877,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,0,0,1,0.5956921474426305,1,0,-1.4694171580658184,-0.558839478008892,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,1,1,-0.62591876415828,1,0,0.7806559801591124,-0.36136600363724336,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,1,1.6137012404433893,1,1,1.284180471209448,2.246907411209018,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1
1,0,0,0,-1.2367242199587352,0,1,-1.3198554280508674,-0.9809191762469534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,1.125056875803025,1,0,1.2542681252064576,1.7108481059470173,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
1,1,0,0,-0.5851984004382496,1,1,0.5247392421335293,-0.38298396664933176,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-0.30015585439803716,1,0,0.3170146171127639,-0.14448048084657655,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,1.5729808767233588,1,0,0.7706851981581158,1.8025038572890861,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.2774445836787656,1,0,-1.451137391063991,-0.9964708741280986,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.5729808767233588,1,0,-1.4976677070686424,-0.38113099839115283,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,0,0,1.4100994218432374,1,1,0.36354493311741554,1.2269807399570585,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,0,1.6137012404433893,1,1,1.6946443302504801,2.7194363761905964,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.35136996512244845,0,1,-0.8113455460000336,-0.2655410737142718,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,-0.3408762181180675,1,1,0.8570986421667539,0.0012422371716441262,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,0,0,1,0.880734693482843,1,1,-0.3244390249513595,0.3586445195408857,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,1,1,-0.38159658183809786,0,0,-1.0024522010191377,-0.6468995885642563,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
1,0,1,1,-0.7888002190384014,1,1,-0.00038860991896550476,-0.6187080000648186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,1.3286586944031769,1,1,1.0216165451832002,1.7091936700022148,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0
1,0,1,1,0.9214550572028734,1,0,-1.4710789550659844,-0.4860884147294352,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,0.47353105628253944,1,0,-1.504314895069307,-0.6371715052088165,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,1,0,1.4508197855632678,0,1,-0.34438058895335305,0.6370309411863511,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,-0.7073594915983407,1,0,-0.5288400559717926,-0.727216938897944,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,1,-0.7888002190384014,1,0,0.641065032145158,-0.5225521829528864,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,0.025607055362205634,1,1,-1.505976692069473,-0.7409597868127717,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-1.2774445836787656,1,1,-0.4856333339674735,-0.9836545103423604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,0,-0.30015585439803716,1,0,-0.30615925794953225,-0.38578547818253106,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,-0.8702409464784621,1,1,0.9784098231788811,-0.5646410333886667,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,0,-1.1145631287986442,1,1,0.464914550127549,-0.8239683529500051,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.7992939660427822,1,0,-1.4843733310673135,-0.529853760255949,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,0,-0.46303730927815856,1,0,0.2306011731041257,-0.345306945399692,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,0
1,0,0,0,0.26992923768238775,1,1,1.3838882912194153,0.7768859263870048,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.2367242199587352,1,1,-1.491020519067978,-0.9909119693535616,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,0.35136996512244845,1,0,0.18240906009930805,0.2595548360201702,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,1,1,-1.1145631287986442,1,1,-1.3447823830533592,-0.947433392724147,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,-0.3408762181180675,1,1,0.5147684601325326,-0.18451783071080158,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,-1.0331224013585834,1,1,0.4732235351283796,-0.7750632264216377,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.3106496014024181,1,1,0.9518210711762233,0.6514796817709612,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0
1,0,1,1,-0.5444780367182193,1,0,1.1711782751981514,-0.17253971447043007,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,1
1,0,0,0,-0.38159658183809786,1,0,-1.4727407520661506,-0.7935267315656358,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,-1.2774445836787656,1,1,-0.6468276429835875,-0.9857942474976384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.7073594915983407,0,1,-0.8628612530051836,-0.7397465337865831,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,0
1,1,0,0,-1.2774445836787656,1,1,0.7989357471609396,-0.9666027905379273,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,0,1.247217966963116,1,1,1.4835961112293827,2.0963757993779044,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.2774445836787656,1,1,0.31867641411292996,-0.9729778837119004,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.1552834925186746,1,0,-0.6717545979860794,-0.9083887044268035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,0.3920903288424788,1,1,0.4383257981248911,0.487183162879089,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,1,1,-0.21871512695797646,1,0,0.046141706085686136,-0.1788045119147496,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,1,1.5729808767233588,1,1,1.7046151122514768,2.654935433489222,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,1,0,-1.0331224013585834,1,1,0.9950277931805424,-0.7088196111917382,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-0.5037576729981889,1,1,-1.504314895069307,-0.8235712883232525,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,0.47353105628253944,1,0,1.1894580421999785,0.9346088197915273,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.7992939660427822,1,0,-1.5009913010689746,-0.5591262469059911,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,1,0,-1.0331224013585834,1,1,0.7141841001524675,-0.7467613421925465,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,1,0.9621754209229036,1,1,1.069808658188018,1.3908140167843854,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
1,1,1,0,-0.1779947632379461,1,1,1.3639467272174215,0.31688655629406587,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
0,0,1,1,0.880734693482843,1,1,-1.4760643460664828,-0.5238536725627979,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,1.6137012404433893,0,1,0.011243969082197169,1.0917361162559214,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.26992923768238775,1,0,-1.46443176706532,-0.6693999174135729,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0,-0.8295205827584317,1,0,-1.4827115340671475,-0.8907634468281722,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,0,0.7992939660427822,1,0,0.3070438351117673,0.7049731106529147,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,0,1,1,-1.0331224013585834,1,0,-0.5305018529719588,-0.8514540487796605,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.055833672077855064,1,0,-1.2965902700485417,-0.6724220204060791,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,-0.3408762181180675,1,1,-0.28289409994720643,-0.3641895743163733,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,0,1,0,-1.1960038562387048,1,1,0.31036742911209936,-0.9051901282668517,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.5956921474426305,1,1,-1.4694171580658184,-0.5885531475775483,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,1,-0.1779947632379461,1,1,-0.4573827849646494,-0.3961532767699612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0,1,1,0,-0.015113308357824713,1,0,0.4831943171293762,0.12806026712725263,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,0.06632741908223598,1,1,1.3489905542159264,0.55629446707998,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,1,-1.1960038562387048,1,1,-0.4856333339674735,-0.9315949259459025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.9109613101984924,1,0,0.5014740841312035,-0.654046751845804,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,1,1.369379058123207,1,0,0.03118553308419093,0.926116048608207,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1,0,0,-1.2774445836787656,1,0,-0.6484894399837535,-0.9858163066435692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,1,0.6771328748826912,1,0,0.4831943171293762,0.715914447034543,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,-1.2774445836787656,1,1,-1.4827115340671475,-0.9968899979007819,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,1,1,0,-1.0331224013585834,1,1,0.8222009051632655,-0.7072313526847276,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,-1.1960038562387048,1,0,-1.4876969250676457,-0.9838751018016674,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,1,1,0,0.06632741908223598,1,0,0.8438042661654253,0.37459328204878367,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0
0,0,1,1,1.6137012404433893,1,0,0.682609957149311,1.698318511058378,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.1960038562387048,1,1,0.4200460311230638,-0.9148299750385687,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-0.5851984004382496,1,1,0.21065960910213194,-0.45529384701017456,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,1.4100994218432374,1,0,-0.15659752793458118,0.7563268023795902,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,1,0.47353105628253944,1,0,-1.2982520670487077,-0.5158462025899528,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,0,-1.0331224013585834,1,1,0.14751132309581955,-0.7950929309267156,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1,1,0,0.7992939660427822,1,1,1.3190782082129364,1.4124540389424047,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,-0.6666391278783103,1,1,0.1724382780983114,-0.47393382532161815,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,-0.9924020376385531,1,1,-0.3327480099521901,-0.809078429446781,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-1.0331224013585834,1,0,-0.015344782920460707,-0.8090343111549195,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0
1,0,1,1,1.6137012404433893,1,1,-1.4943441130683104,-0.38166041789348965,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,1,0,-1.0331224013585834,0,0,-1.1619847130350858,-0.9085210593023878,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,-0.46303730927815856,1,1,-1.4760643460664828,-0.8192918140126962,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,0,0,0.10704778280226633,1,1,0.27380789510844483,0.08449345391411522,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,1,1,1.125056875803025,0,1,-0.4989277099688025,0.3484090758290396,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,0,-0.9924020376385531,1,1,1.1911198392001445,-0.6442745501985027,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2367242199587352,1,1,0.16745288709781284,-0.9410803586961046,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.8295205827584317,0,0,-1.1470285400335904,-0.8430495141800628,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-1.1960038562387048,0,1,-1.16863190103575,-0.9707278508269689,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,1.6137012404433893,1,1,0.19570343610063723,1.2050539489019398,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0
0,0,0,0,0.7992939660427822,1,1,1.5450826002355291,1.604456845123239,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
1,0,0,0,0.5549717837226001,1,0,-1.5142856770703037,-0.6051195661715058,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,0,-0.8295205827584317,1,0,0.46823814412788106,-0.618972709815987,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,0.18848851024232702,1,0,1.1811490571991479,0.5566253542689406,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
1,0,0,0,0.3920903288424788,1,0,-1.4943441130683104,-0.6308184711807742,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,1.0436161483629645,1,0,0.5280628361338618,1.115140870088397,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,-0.8295205827584317,1,0,-1.4860351280674797,-0.8879839944409038,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,1,1,1.4508197855632678,1,0,-1.4893587220678117,-0.3979621267362788,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-1.2774445836787656,1,0,-0.613591702980265,-0.9853530645790245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,1,0.47353105628253944,1,0,-0.28289409994720643,0.06168429702176893,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,1,1,0,1.5729808767233588,1,1,1.4935668932303794,2.4814402507442472,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-0.13727439951791576,0,0,-1.0124229830201346,-0.5625012962333886,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.06632741908223598,1,0,-1.2849576910473786,-0.5732661594475714,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,-1.0738427650786138,1,1,0.8720548151682491,-0.7715117039267947,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,0,1.2064976032430856,1,1,1.1030445981913404,1.6133246217873816,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
0,1,0,0,-0.4223169455581282,1,1,-1.4860351280674797,-0.8218065566487963,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,1,0,1.369379058123207,1,0,1.3240635992134344,2.002845020631726,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,1,-1.2774445836787656,0,0,-1.03568814102246,-0.990956087645423,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,1,0.7178532386027215,1,0,1.3689321182179202,1.3509310809416755,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,0,1.369379058123207,1,0,1.0581760791868549,1.8284895311954537,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
